sha256	bytes	source_path
387c823de838ee82a5c83faa2e38fce7f61b24eba259e4c42cf11a9f90d0a542	972263	attachments/Jinhyun Park.pdf
cb8afad3c34f7d7c33391d55961b1fd5406a5ab12eac81c789f4e1bcc86cc4bd	27917	attachments/Jinhyun Park.pdf_1.png
c0d09f4e0a56d058299ca1e3d7d2d55dc1bb871e4a8c2f11d681ff68dbe54ac7	995861	attachments/Joe Cutrone and Nick Marshburn.pdf
86075a4dc95f43299e5fbbc201a13fb6ef1026b833c82d2d67a65afb8d67b761	5445280	attachments/Kawamata Intro MMP.pdf
8143a4ba977cbf42086ba10986f55b0ddf91c6054d0e11cfc1933fc4166c7d45	47362	attachments/Pasted image 20220315152915.png
66f2cf31891c72f243a72c690246da10b31a157d5c84fed679374fb6d363ebd6	63631	attachments/Pasted image 20220315153140.png
ed05b277c4118b28389b471c9ed7130c625c2c062ae52f8c63f4c3574d0fb65c	139035	attachments/Pasted image 20220315153154.png
99efa13ec7b49e2e09852a528cc5b957056db44db2537c12f212288f10fca166	37250	attachments/Pasted image 20220517141232.png
f6d0cca31d36a82c2bbd308fcbd6f4874ef4f8c12bea824894c693e70de3ba1c	77106	attachments/Pasted image 20220517142058.png
82c394aa3d149de3c2de2ceb6bf126ac1a2f8f1696cdb4558f3763e45392ee5e	88584	attachments/Pasted image 20220517142240.png
9fbb257d7298851aa2abfc07eee65a1aa0cb676d85171d4f596f15aa2699e81b	28604	attachments/Pasted image 20220517142250.png
12ad6dad050e517081e5331bbaa1b50a74a0e81bf4fe4df357d3d86f25808411	90887	attachments/Pasted image 20220517142303.png
5538f2c5b8a2305b628ec67cbc7e2ce425409731f38a0bda9178e6496ecfff0b	46472	attachments/Pasted image 20220517142338.png
5e3a1b69b4f81647c43f01392dc1368d7dd2b00368aa109cc13eae9af7c77e88	44295	attachments/Pasted image 20220517142403.png
9a1fd808ef245721e465b120ea15b53f2722771076968ad6429cc5b801b57b97	51280	attachments/Pasted image 20220517142548.png
0e0f7325fcabd771765628e2405930fef25e0d66dfd3bac4c16a44f0bdd7ac82	60890	attachments/Pasted image 20220517142612.png
fad6adee3cfd47a9f0f9b1076cd8b4b2bf600c89a59e4aa424f345f982009c49	28353	attachments/Pasted image 20220921202350.png
5649288ea3137cda2c23b03393cfa6a025ba66933f52d5a3386b2dcb416edf29	66742	attachments/Pasted image 20220921204101.png
319622d3505d4a326f47350c309dda15e9fa28abb2ad8cf1da3c59c68732027b	42102	attachments/Pasted image 20220921204126.png
c96d3db346096bff876d703bf749c4e71be45740776298ac72b060678c083bab	16457	attachments/Pasted image 20220921204305.png
4b37b4ca89fea880588de998e9f5f659f0f01483a304673782ee4092689c3a52	40147	attachments/Pasted image 20220921204448.png
8e08912dd681c77101808c5e92457ae53cf9e478494f748d58513b9586bc7436	17314	attachments/Pasted image 20220921204544.png
df7ae7f2e180a0c099c8a5e3e70d85123a30bf2e75982e3fcdd74ff41b4a282c	61347	attachments/Pasted image 20221012002702.png
2927fa91e2a7dde2b3a64905ff5b7488b2d53ce132cf5e28c3e0e9d95c96a7ed	64217	attachments/Pasted image 20221012003451.png
3e8588e02a5dbf8398bfcba131d89d86e3d4c7633fcc8deefe0ff7a0759b76c0	415753	attachments/Richard Borcherds.pdf
8ca77e10b225e105a5a96c9df41146cee0f9da86e7ce504f6eafbc1da8914ac5	25709	attachments/Richard Borcherds.pdf_1.png
d6fdd1e790ebdd441691c5e578ab520026936920379a9a78c7b251134e3c9a4c	1528631	attachments/Steven V Sam.pdf
4f79a115b737293a457eb53f2f20a70b38302d3a8dfab087c97e1b02c31e8d35	236938	attachments/W Stein.pdf
3031b0fea0b70dea3a68d8f1a7e19e3b883d65bda92bfc8dab3fdafdd1047398	845978	attachments/iag.pdf
728f967b0ab7e8df276b670f00944955b6b7823d1a1e74b60b749e893e32d8df	1025730	attachments/ismail saglam and Chris.pdf
600727cd0f6ed4b8df53bf34d781a39f3619bb8cc9fc9a6ac3dfe5d156835d64	16293	attachments/ismail saglam and Chris.pdf_1.png
ef5cccd5d8487fc1a2a7c590be8bd03af23a05585b8e26ea64d414bcd4320670	345059	definitions.html
31d955e3adda04027862813a1d9aaa443e5c9f83db92e0e179c6ffc29b60e612	5295	favicon.svg
30ef59fdc8687d33fe07ac8ac65653acc0b4fd334110c87503a798c0321787e7	35385	index.html
15451b5d8db1dd8d7403aaaf9c11d9ed9224b5206a829953f167fd437d991318	51072	preamble.sty
0d2b50e86211aeeba22c844c8c53f97db2e9a7b33985040035d03295b8e85e2c	23409	progress.html
cc6545507c6ac4d50f84f4c7f64117bed0e3d35b86e9a47722a948e7a0b82fc5	404	progress_update.sh
8fef517c2508b259d8ec22d26d1f6d8a15fe2460c9d284e6148992bcf0e5f1da	57097	unresolved links output.html
